Cliente_ID,denue_hospital,denue_preescolar,denue_primaria,denue_secundaria,denue_media superior,denue_superior,denue_otros educacion,denue_comercios por menor,denue_departamental,denue_minisuper,denue_centro nocturno,denue_abarrotes,denue_supermercado,denue_farmacia,denue_centro acond fisico,denue_clubes deportivos,ine_central autobus,ine_centro comercial,ine_centro cultural,ine_centro recreativo,ine_escuela,ine_hospital,ine_iglesia,ine_instalaciones deportivas,TDC,customerid
500212426,0,0,2,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500212426
510397121,0,0,0,0,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,510397121
500212927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,500212927
510284408,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,510284408
500213913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500213913
510279077,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,510279077
500235434,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500235434
510280628,0,0,2,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,510280628
510282474,0,0,0,0,0,0,0,8,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,510282474
510279365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510279365
510396995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,510396995
510273963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510273963
510378554,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510378554
510274199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510274199
500213237,0,2,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500213237
510374020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510374020
500220000,0,0,0,0,0,0,0,42,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,500220000
510269569,0,0,0,0,0,0,0,19,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,510269569
510276524,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,510276524
510283205,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510283205
500226154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,500226154
510283686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510283686
510276269,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510276269
500589812,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500589812
500212033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500212033
500232724,0,0,0,0,0,0,0,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500232724
510271261,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510271261
500286876,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500286876
500230874,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500230874
510279277,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,510279277
510284217,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,510284217
500617340,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500617340
500214098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,500214098
500617212,0,0,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500617212
510273530,1,1,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,510273530
500232235,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500232235
510274328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510274328
510275999,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,510275999
510281889,0,0,0,0,0,0,0,11,0,1,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,510281889
510284271,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510284271
500210104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,500210104
500216779,0,0,0,0,0,0,0,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,500216779
510355050,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510355050
510276870,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,510276870
510273892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510273892
510272752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510272752
510283368,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,510283368
510389888,0,0,0,0,0,0,0,14,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,510389888
510271682,0,2,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510271682
510283988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510283988
500212558,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500212558
500211645,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500211645
510279362,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,510279362
510328032,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,510328032
510276862,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,510276862
510270276,0,0,0,0,0,0,0,19,0,2,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,510270276
510276868,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510276868
510279835,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510279835
510266319,0,0,0,0,0,0,1,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510266319
510274520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510274520
510273678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510273678
510271577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510271577
500617233,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500617233
500231822,0,0,0,0,0,0,0,9,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500231822
510274200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510274200
510275104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510275104
500211721,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500211721
510371897,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,510371897
500617329,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500617329
510268675,0,0,0,2,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,510268675
500594000,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500594000
500211818,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500211818
500234260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500234260
510283658,0,1,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,510283658
510283514,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510283514
500228882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,500228882
510277284,0,0,0,0,0,0,0,9,0,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,510277284
510276587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510276587
510279247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510279247
500234431,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500234431
510277389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510277389
500216661,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500216661
500229197,0,0,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500229197
510273973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510273973
510270077,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,510270077
510281141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510281141
510408556,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510408556
510280236,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510280236
500211112,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500211112
510378361,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510378361
510284519,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510284519
510280805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510280805
500520890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,500520890
510276174,0,0,0,3,0,0,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,510276174
500217695,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500217695
510281103,0,0,0,0,0,0,0,7,0,4,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,510281103
500231510,0,0,1,0,0,0,2,10,0,3,0,3,3,1,0,1,0,0,0,0,0,0,0,0,1,500231510
510280784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510280784
510275362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510275362
510282291,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,510282291
500215829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,500215829
510282586,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,510282586
510281021,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510281021
510277333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,510277333
510284246,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,510284246
500233755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500233755
500234245,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500234245
510269519,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,510269519
500212224,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500212224
510275791,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,510275791
510277700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510277700
510280138,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510280138
500220532,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500220532
500212899,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500212899
510335486,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510335486
500617332,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,500617332
510281256,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,510281256
500215365,0,0,0,0,0,0,0,8,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500215365
500236203,0,0,0,0,0,0,0,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500236203
500218321,0,1,0,0,0,0,1,35,0,4,0,4,4,2,2,0,0,0,0,0,0,0,0,0,1,500218321
500613826,0,0,0,0,0,0,0,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500613826
510410025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,510410025
500617289,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,500617289
510281048,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510281048
510274994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510274994
500215762,0,0,0,0,0,0,0,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500215762
510277175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510277175
510280326,0,0,1,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,510280326
510275551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510275551
510269252,1,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,510269252
510284628,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,510284628
510277396,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,510277396
500234518,0,0,0,0,0,0,0,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500234518
510276776,0,0,0,0,0,0,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,510276776
500228928,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500228928
510278534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510278534
510280621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510280621
510277395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510277395
510282052,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,510282052
510335062,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,510335062
510283828,0,0,1,0,0,0,2,4,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,510283828
510332306,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,510332306
510277529,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,510277529
510269139,0,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,510269139
510276191,0,0,0,0,0,1,6,20,0,1,1,1,1,1,4,0,0,1,0,0,1,0,0,0,0,510276191
500229972,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500229972
500617341,1,1,0,0,0,0,2,6,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,500617341
510275447,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510275447
500232292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,500232292
500215372,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500215372
500584185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,500584185
510276751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510276751
500576531,0,0,2,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,500576531
510276631,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510276631
510268172,1,0,0,0,0,0,0,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,510268172
510326011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510326011
500618788,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500618788
510270049,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,510270049
510272978,0,1,0,0,0,0,0,8,0,3,0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,510272978
510278478,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,510278478
500214861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,500214861
510281872,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510281872
510358950,0,0,0,0,0,0,0,15,0,3,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,510358950
510273192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510273192
510274921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510274921
500218180,0,1,0,0,0,0,2,18,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,500218180
510276917,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510276917
510268136,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510268136
500584260,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500584260
510279005,0,0,0,0,0,0,1,15,1,2,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,510279005
500216899,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500216899
510281969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510281969
510277250,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,510277250
510280123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,510280123
500213949,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500213949
510274102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510274102
510280296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,510280296
510281247,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,510281247
510280364,0,0,1,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,510280364
500227692,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,500227692
510271134,0,0,0,0,0,0,1,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,510271134
510278646,0,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,510278646
500617083,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,500617083
510280218,0,0,0,0,0,0,0,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,510280218
510272414,0,0,0,0,0,0,0,11,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,510272414
510275305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510275305
510277076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510277076
510281700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510281700
510276105,0,0,0,3,0,0,0,7,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,510276105
510272356,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,510272356
500617293,0,1,0,0,0,0,2,7,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,500617293
510280914,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,510280914
500289397,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500289397
510282435,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510282435
510276201,1,2,0,0,0,0,4,21,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,510276201
510279792,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,510279792
500584980,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500584980
500235117,0,0,0,0,0,0,1,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,500235117
500228557,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500228557
500617486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,500617486
510283751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510283751
500289400,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500289400
510274246,0,1,0,0,0,0,0,21,0,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,510274246
510280470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510280470
510279112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510279112
510279643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510279643
500211208,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500211208
510281944,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510281944
510278170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510278170
500240028,0,0,0,0,0,0,0,9,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500240028
510279406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510279406
500214382,0,1,0,0,0,0,0,13,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,500214382
500614218,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500614218
510268386,0,0,0,0,0,1,0,14,0,2,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,510268386
510284084,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,510284084
510275779,0,0,0,0,0,0,0,17,0,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,510275779
500610730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,500610730
510400062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510400062
500234959,1,2,0,0,0,0,0,39,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,500234959
500231189,0,2,0,0,0,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,500231189
510273726,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510273726
500617369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500617369
510281161,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,510281161
510281695,0,0,0,0,0,0,0,9,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,510281695
500235464,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500235464
500217673,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500217673
510273906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510273906
500215632,0,0,0,0,0,0,1,11,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,500215632
510273966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510273966
510278557,0,0,0,0,0,0,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,510278557
510272035,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510272035
510272676,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510272676
500594215,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500594215
510412354,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510412354
500235492,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,500235492
510281191,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,510281191
510273002,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510273002
